"","from","to","x2","var0","var1","var2","var3","var4","var5","var6","var7","var8","var9","var10","var11","var12","var13","var14","var15","var16","var17","var18","var19","var20","var21","var22","var23","var24","atividade","acesso","acesso_positivo","acesso_negativo","confianca","acessoeconfianca","total","neg_x2","neg_var0","neg_var1","neg_var2","neg_var3","neg_var4","neg_var5","neg_var6","neg_var7","neg_var8","neg_var9","neg_var10","neg_var11","neg_var12","neg_var13","neg_var14","neg_var15","neg_var16","neg_var17","neg_var18","neg_var19","neg_var20","neg_var21","neg_var22","neg_var23","neg_var24","neg_atividade","neg_acesso","neg_acesso_positivo","neg_acesso_negativo","neg_confianca","neg_acessoeconfianca","neg_total","weight","full_no_zero","equalone"
"1164","ENT_SOC_ Casa de Acolhimento à Infância e Adolescente (CAIA)","CRE_SOC_ CREAS Infância e Juventude",1,1,1,1,1,0,0,0,3,3,3,2,2,3,1,3,2,3,3,3,3,3,3,3,3,3,3,25,17,8,24,49,52,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,-1,0,1,1,1,1,1,1,1,1,1,3,4,7,8,8,12,15,1,1,1
"1165","ENT_SOC_ Associação Casa Viva","CRE_SOC_ CREAS Infância e Juventude",1,1,1,1,0,0,0,0,3,3,2,1,3,1,1,2,1,1,1,1,3,2,3,1,3,3,2,18,14,4,17,35,37,1,1,1,1,0,0,0,0,1,1,0,-1,1,-1,1,0,1,-1,-1,-1,1,0,1,-1,1,1,2,3,4,4,1,4,6,1,1,1
"1166","ASS_HOS_ Hospital de Pronto Socorro – HPS","CRE_SOC_ CREAS Infância e Juventude",1,1,0,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,1,1,2,2,2,2,3,3,1,22,16,6,16,38,39,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,-1,-1,0,0,0,0,1,1,1,4,6,6,0,4,5,1,1,1
"1167","ASS_HOS_ Hospital Ana Nery","CRE_SOC_ CREAS Infância e Juventude",1,0,0,0,1,0,0,0,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,28,21,7,24,52,53,1,0,0,0,1,0,0,0,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,5,7,7,8,13,14,1,1,1
"1168","CRAS_AS_ CRAS Leste Linhares","CRE_SOC_ CREAS Infância e Juventude",1,0,1,1,0,0,0,0,3,3,2,3,3,3,1,1,1,3,3,2,3,3,3,2,3,3,2,23,18,5,22,45,47,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,2,8,8,5,6,14,16,1,1,1
"1169","CRAS_AS_ CRAS Leste São Benedito","CRE_SOC_ CREAS Infância e Juventude",1,1,1,1,1,0,0,0,3,3,1,3,1,3,1,1,1,2,3,2,3,3,3,3,3,3,3,19,15,4,23,42,45,1,1,1,1,1,0,0,0,1,1,-1,1,-1,1,1,1,1,0,1,0,1,1,1,1,1,1,3,5,5,4,7,12,15,1,1,1
"1170","CRAS_AS_ CRAS Sudeste Costa Carvalho","CRE_SOC_ CREAS Infância e Juventude",1,1,1,1,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,3,3,3,24,19,5,23,47,50,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3,9,9,5,7,16,19,1,1,1
"1171","CRAS_AS_ CRAS Nordeste Grama","CRE_SOC_ CREAS Infância e Juventude",1,1,1,1,1,0,0,0,3,3,3,3,3,3,1,3,1,2,2,2,3,3,3,2,3,3,3,25,19,6,21,46,49,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,-1,1,0,0,0,1,1,1,0,1,1,3,7,9,6,5,12,15,1,1,1
"1172","CRAS_AS_ CRAS Oeste São Pedro","CRE_SOC_ CREAS Infância e Juventude",1,1,1,1,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,24,19,5,24,48,51,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,9,5,8,17,20,1,1,1
"1173","CRA_SOC_ CRAS Sul Ipiranga","CRE_SOC_ CREAS Infância e Juventude",1,1,1,0,0,0,0,0,3,3,3,3,1,3,1,1,2,2,2,2,3,3,3,3,3,3,1,22,17,5,22,44,45,1,1,1,0,0,0,0,0,1,1,1,1,-1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,6,7,5,6,12,13,1,1,1
"1174","CRE_SOC_ CREAS Idoso e Mulher","CRE_SOC_ CREAS Infância e Juventude",1,1,1,1,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,24,19,5,24,48,51,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,9,5,8,17,20,1,1,1
"1175","ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza","CRE_SOC_ CREAS Infância e Juventude",1,0,1,1,1,0,0,0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,26,21,5,24,50,53,1,0,1,1,1,0,0,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,3,7,7,5,8,15,18,1,1,1
"1176","URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)","CRE_SOC_ CREAS Infância e Juventude",1,1,1,0,0,0,0,0,2,3,1,1,1,3,1,2,1,2,2,2,3,3,3,2,3,3,1,17,12,5,21,38,39,1,1,1,0,0,0,0,0,0,1,-1,-1,-1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,2,5,5,6,7,1,1,1
"1177","CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)","CRE_SOC_ CREAS Infância e Juventude",1,0,0,0,0,0,0,0,2,3,2,2,3,1,1,1,1,2,2,2,3,2,2,2,3,3,0,18,14,4,19,37,37,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,1,0,0,0,1,0,0,0,1,1,0,4,4,4,3,7,7,1,1,1
"1178","CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)","CRE_SOC_ CREAS Infância e Juventude",1,0,0,0,0,0,0,0,2,3,2,2,3,1,1,1,1,2,2,2,3,2,2,2,3,3,0,18,14,4,19,37,37,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,1,0,0,0,1,0,0,0,1,1,0,4,4,4,3,7,7,1,1,1
"1179","UAP_URB_ São Benedito","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,1,0,1,0,0,0,2,3,3,3,3,3,2,1,1,3,3,3,3,3,3,3,3,3,2,24,19,5,24,48,50,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,7,7,5,8,15,17,1,1,1
"1180","UAP_URB_ Bairro de Lourdes","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,1,1,0,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,2,24,19,5,24,48,50,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,9,5,8,17,19,1,1,1
"1181","UAP_URB_ São Pedro","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,1,1,1,0,0,0,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,28,19,9,23,51,54,1,1,1,1,1,0,0,0,0,1,1,1,0,1,-1,-1,-1,1,1,1,1,1,1,0,1,1,3,1,5,9,7,8,11,1,1,1
"1182","EA_DQCT_ Associação Beneficente Cristã Restituir","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,2,2,3,3,3,3,3,3,2,3,3,4,26,19,7,23,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,4,7,9,7,7,14,18,1,1,1
"1183","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","CRE_SOC_ CREAS População de Rua (CentroPop)",1,0,1,1,1,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,3,15,9,6,19,34,37,1,0,1,1,1,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,3,-3,-1,6,3,0,3,1,1,1
"1184","ENT_SOC_ Território Aliança pela Vida  Zona Norte","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,1,1,1,0,0,0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,26,21,5,24,50,53,1,1,1,1,1,0,0,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,3,7,7,5,8,15,18,1,1,1
"1185","ENT_SOC_ Fundação Maria Mãe","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,1,1,1,0,0,0,2,3,3,2,1,1,1,1,3,3,3,3,3,3,3,1,3,3,3,20,13,7,22,42,45,1,1,1,1,1,0,0,0,0,1,1,0,-1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,3,1,3,7,6,7,10,1,1,1
"1186","ENT_SOC_ Associação Casa Viva","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,2,1,1,1,1,3,2,3,1,3,3,5,23,19,4,17,40,45,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,-1,-1,-1,1,0,1,-1,1,1,5,8,9,4,1,9,14,1,1,1
"1187","ASS_HOS_ Hospital de Pronto Socorro – HPS","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,0,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,1,1,2,2,2,2,3,3,1,22,16,6,16,38,39,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,-1,-1,0,0,0,0,1,1,1,4,6,6,0,4,5,1,1,1
"1188","ASS_HOS_ Hospital Ana Nery","CRE_SOC_ CREAS População de Rua (CentroPop)",1,0,0,0,1,0,0,0,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,28,21,7,24,52,53,1,0,0,0,1,0,0,0,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,5,7,7,8,13,14,1,1,1
"1189","CAPS_CO_ CAPS Leste","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,1,1,1,0,0,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,28,19,9,24,52,55,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,3,5,9,9,8,13,16,1,1,1
"1190","CRAS_AS_ CRAS Leste Linhares","CRE_SOC_ CREAS População de Rua (CentroPop)",1,0,1,1,0,0,0,0,3,3,2,3,3,3,1,1,1,3,3,2,3,3,3,2,3,3,2,23,18,5,22,45,47,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,2,8,8,5,6,14,16,1,1,1
"1191","CRAS_AS_ CRAS Leste São Benedito","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,1,1,1,0,0,0,3,3,1,3,1,3,1,1,1,2,3,2,3,3,3,3,3,3,3,19,15,4,23,42,45,1,1,1,1,1,0,0,0,1,1,-1,1,-1,1,1,1,1,0,1,0,1,1,1,1,1,1,3,5,5,4,7,12,15,1,1,1
"1192","CRAS_AS_ CRAS Sudeste Costa Carvalho","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,1,1,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,3,3,3,24,19,5,23,47,50,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3,9,9,5,7,16,19,1,1,1
"1193","CRAS_AS_ CRAS Nordeste Grama","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,1,1,0,0,0,0,3,3,3,3,3,3,1,3,1,2,2,2,3,3,3,2,3,3,2,25,19,6,21,46,48,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,-1,1,0,0,0,1,1,1,0,1,1,2,7,9,6,5,12,14,1,1,1
"1194","CRAS_AS_ CRAS Oeste São Pedro","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,1,1,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,24,19,5,24,48,51,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,9,5,8,17,20,1,1,1
"1195","CRE_SOC_ CREAS Idoso e Mulher","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,1,1,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,24,19,5,24,48,51,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,9,5,8,17,20,1,1,1
"1196","CRE_SOC_ CREAS Norte","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,0,0,1,0,0,0,3,3,3,1,3,3,1,1,1,3,3,3,3,3,3,3,3,3,1,22,17,5,24,46,47,1,1,0,0,1,0,0,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,5,8,15,16,1,1,1
"1197","ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza","CRE_SOC_ CREAS População de Rua (CentroPop)",1,0,1,1,1,1,0,0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,4,26,21,5,24,50,54,1,0,1,1,1,1,0,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,4,7,7,5,8,15,19,1,1,1
"1198","ACO_INS_ Sociedade São Vicente de Paulo","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,0,1,0,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,3,3,1,24,19,5,23,47,48,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,9,9,5,7,16,17,1,1,1
"1199","ACO_INS_ Casa da Cidadania","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,0,1,1,1,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,24,19,5,24,48,51,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,9,5,8,17,20,1,1,1
"1200","URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,0,0,0,0,0,0,2,3,1,1,1,3,1,2,1,2,2,2,1,3,3,2,3,3,0,17,12,5,19,36,36,1,1,0,0,0,0,0,0,0,1,-1,-1,-1,1,1,0,1,0,0,0,-1,1,1,0,1,1,0,1,2,5,3,4,4,1,1,1
"1201","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,0,1,1,0,0,0,3,3,2,2,2,3,1,1,1,3,3,3,2,2,3,2,3,3,2,21,16,5,21,42,44,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,2,6,6,5,5,11,13,1,1,1
"1202","CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,1,1,1,0,1,0,3,3,3,3,3,1,1,1,1,2,2,2,3,2,3,2,3,3,4,21,17,4,20,41,45,1,1,1,1,1,0,1,0,1,1,1,1,1,-1,1,1,1,0,0,0,1,0,1,0,1,1,4,7,7,4,4,11,15,1,1,1
"1203","CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)","CRE_SOC_ CREAS População de Rua (CentroPop)",1,1,1,1,1,0,1,0,3,3,3,3,3,1,1,1,1,2,2,2,3,2,3,2,3,3,4,21,17,4,20,41,45,1,1,1,1,1,0,1,0,1,1,1,1,1,-1,1,1,1,0,0,0,1,0,1,0,1,1,4,7,7,4,4,11,15,1,1,1
"1204","UAP_RUR_ Igrejinha","CRE_SOC_ CREAS Norte",1,1,1,1,0,1,0,0,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,26,19,7,24,50,53,1,1,1,1,0,1,0,0,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,3,3,5,7,8,11,14,1,1,1
"1205","UAP_URB_ Jóquei Clube I","CRE_SOC_ CREAS Norte",1,1,1,1,0,0,0,0,3,3,3,3,1,3,1,1,1,3,3,3,3,3,3,3,3,3,2,22,17,5,24,46,48,1,1,1,1,0,0,0,0,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,5,8,15,17,1,1,1
"1206","UAP_URB_ Milho Branco","CRE_SOC_ CREAS Norte",1,0,1,0,0,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,1,24,19,5,24,48,49,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,5,8,17,18,1,1,1
"1207","UAP_URB_ Nova Era","CRE_SOC_ CREAS Norte",1,1,1,0,0,0,0,0,3,3,1,1,1,1,1,1,3,3,3,2,3,2,3,1,3,3,1,18,11,7,20,38,39,1,1,1,0,0,0,0,0,1,1,-1,-1,-1,-1,1,1,-1,1,1,0,1,0,1,-1,1,1,1,-1,1,7,4,3,4,1,1,1
"1208","UAP_URB_ São Judas Tadeu","CRE_SOC_ CREAS Norte",1,1,0,0,0,0,0,0,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,1,3,3,0,27,18,9,22,49,49,1,1,0,0,0,0,0,0,1,1,1,0,0,0,-1,-1,-1,1,1,1,1,1,1,-1,1,1,0,0,4,9,6,6,6,1,1,1
"1209","UAP_URB_ Vila Esperança","CRE_SOC_ CREAS Norte",1,1,1,0,0,0,0,0,3,3,3,3,3,3,1,1,1,3,3,2,3,3,3,3,3,3,1,24,19,5,23,47,48,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,9,9,5,7,16,17,1,1,1
"1210","UAP_URB_ Progresso","CRE_SOC_ CREAS Norte",1,1,1,1,0,0,0,0,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,1,3,3,2,27,18,9,22,49,51,1,1,1,1,0,0,0,0,1,1,1,1,-1,0,-1,-1,-1,1,1,1,1,1,1,-1,1,1,2,0,4,9,6,6,8,1,1,1
"1211","EA_DQCT_ Associação Beneficente Cristã Restituir","CRE_SOC_ CREAS Norte",1,0,0,0,0,0,0,0,3,3,3,3,3,3,1,2,2,3,3,3,3,3,3,2,3,3,0,26,19,7,23,49,49,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,7,9,7,7,14,14,1,1,1
"1212","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","CRE_SOC_ CREAS Norte",1,0,1,0,0,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,1,15,9,6,19,34,35,1,0,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,1,-3,-1,6,3,0,1,1,1,1
"1213","ENT_SOC_ Território Aliança pela Vida  Zona Norte","CRE_SOC_ CREAS Norte",1,1,1,1,1,0,0,0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,26,21,5,24,50,53,1,1,1,1,1,0,0,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,3,7,7,5,8,15,18,1,1,1
"1214","ENT_SOC_ Instituto Veredas (Projeto, Assessoria e Prática em Saúde Mental) // Serviço de Referência para Adolescentes do Instituto Veredas","CRE_SOC_ CREAS Norte",1,1,0,1,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,2,24,19,5,24,48,50,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,9,5,8,17,19,1,1,1
"1215","ENT_SOC_ Casa de Acolhimento à Infância e Adolescente (CAIA)","CRE_SOC_ CREAS Norte",1,1,1,1,1,0,0,0,3,3,3,2,2,3,1,3,2,3,3,3,3,3,3,3,3,3,3,25,17,8,24,49,52,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,-1,0,1,1,1,1,1,1,1,1,1,3,4,7,8,8,12,15,1,1,1
"1216","ASS_HOS_ Hospital de Pronto Socorro – HPS","CRE_SOC_ CREAS Norte",1,1,0,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,1,1,2,2,2,2,3,3,1,22,16,6,16,38,39,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,-1,-1,0,0,0,0,1,1,1,4,6,6,0,4,5,1,1,1
"1217","ASS_HOS_ Hospital Ana Nery","CRE_SOC_ CREAS Norte",1,0,0,0,1,0,0,0,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,28,21,7,24,52,53,1,0,0,0,1,0,0,0,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,5,7,7,8,13,14,1,1,1
"1218","CRAS_AS_ CRAS Nordeste Grama","CRE_SOC_ CREAS Norte",1,1,0,0,0,0,0,0,3,3,3,3,3,3,1,3,1,2,2,2,3,3,3,2,3,3,0,25,19,6,21,46,46,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,-1,1,0,0,0,1,1,1,0,1,1,0,7,9,6,5,12,12,1,1,1
"1219","CRE_SOC_ CREAS Idoso e Mulher","CRE_SOC_ CREAS Norte",1,1,1,1,0,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,2,24,19,5,24,48,50,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,9,5,8,17,19,1,1,1
"1220","ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza","CRE_SOC_ CREAS Norte",1,0,1,1,1,0,0,0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,26,21,5,24,50,53,1,0,1,1,1,0,0,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,3,7,7,5,8,15,18,1,1,1
"1221","CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)","CRE_SOC_ CREAS Norte",1,0,0,0,0,0,0,0,2,3,2,2,3,1,1,1,1,2,2,2,3,2,2,2,3,3,0,18,14,4,19,37,37,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,1,0,0,0,1,0,0,0,1,1,0,4,4,4,3,7,7,1,1,1
"1222","CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)","CRE_SOC_ CREAS Norte",1,0,0,0,0,0,0,0,2,3,2,2,3,1,1,1,1,2,2,2,3,2,2,2,3,3,0,18,14,4,19,37,37,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,1,0,0,0,1,0,0,0,1,1,0,4,4,4,3,7,7,1,1,1
"1223","UAP_URB_ Vila Esperança","ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza",1,1,0,1,0,0,0,0,1,3,2,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,1,23,16,7,24,47,48,1,1,0,1,0,0,0,0,-1,1,0,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,4,6,7,8,12,13,1,1,1
"1224","UAP_URB_ Alto Grajaú","ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza",1,1,1,0,0,0,0,0,2,3,1,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,1,25,16,9,23,48,49,1,1,1,0,0,0,0,0,0,1,-1,0,0,1,-1,-1,-1,1,1,1,1,1,1,0,1,1,1,-2,2,9,7,5,6,1,1,1
"1225","EA_DQCT_ Associação Beneficente Cristã Restituir","ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,2,2,3,3,3,3,3,3,2,3,3,4,26,19,7,23,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,4,7,9,7,7,14,18,1,1,1
"1226","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza",1,1,1,1,1,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,3,15,9,6,19,34,37,1,1,1,1,1,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,3,-3,-1,6,3,0,3,1,1,1
"1227","EA_DQCT_ Centro de Recuperação SOS Vida","ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza",1,0,0,0,0,0,0,0,1,3,1,2,1,1,3,3,3,1,3,2,1,2,3,2,3,3,0,19,12,7,19,38,38,1,0,0,0,0,0,0,0,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,0,1,0,1,1,0,-6,-2,7,3,-3,-3,1,1,1
"1228","ENT_SOC_ Território Aliança pela Vida  Zona Norte","ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza",1,1,1,1,1,0,0,0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,26,21,5,24,50,53,1,1,1,1,1,0,0,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,3,7,7,5,8,15,18,1,1,1
"1229","ENT_SOC_ Fundação Maria Mãe","ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza",1,0,1,1,0,0,0,0,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,1,3,3,2,20,15,5,22,42,44,1,0,1,1,0,0,0,0,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,2,5,5,5,6,11,13,1,1,1
"1230","ENT_SOC_ Associação Casa Viva","ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,2,1,1,1,1,3,2,3,1,3,3,5,23,19,4,17,40,45,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,-1,-1,-1,1,0,1,-1,1,1,5,8,9,4,1,9,14,1,1,1
"1231","CRAS_AS_ CRAS Leste São Benedito","ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza",1,1,1,1,1,0,0,0,3,3,1,3,1,3,1,1,1,3,3,3,3,3,3,3,3,3,3,20,15,5,24,44,47,1,1,1,1,1,0,0,0,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,8,13,16,1,1,1
"1232","CRAS_AS_ CRAS Sudeste Costa Carvalho","ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza",1,1,1,1,0,0,0,0,3,3,2,3,3,2,2,1,2,3,3,3,3,3,2,2,3,3,2,24,18,6,22,46,48,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,2,5,6,6,6,11,13,1,1,1
"1233","CRE_SOC_ CREAS Idoso e Mulher","ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza",1,1,1,1,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,24,19,5,24,48,51,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,9,5,8,17,20,1,1,1
